area_id	subtotal_type	RSReg	RSCst	RSRej	RSOvr	RSUnd	RSTot	RSWri	40:PHIL COLLINS	41:ROQUE "ROCKY" DE LA FUENTE	42:CHARLES KRAUT	43:J.R. MYERS	44:DON BLANKENSHIP
PCT7815	MV	749	2	0	0	1	1	0	1	0	0	0	0
PCT7815	ED	168	0	0	0	0	0	0	0	0	0	0	0
PCT7815	TO	917	2	0	0	1	1	0	1	0	0	0	0
PCT7816	MV	724	1	0	0	1	0	0	0	0	0	0	0
PCT7816	ED	148	0	0	0	0	0	0	0	0	0	0	0
PCT7816	TO	872	1	0	0	1	0	0	0	0	0	0	0
PCT7817	MV	652	1	0	0	1	0	0	0	0	0	0	0
PCT7817	ED	186	1	0	0	0	1	0	1	0	0	0	0
PCT7817	TO	838	2	0	0	1	1	0	1	0	0	0	0
PCT7818	MV	668	7	0	0	5	2	0	0	2	0	0	0
PCT7818	ED	171	1	0	0	1	0	0	0	0	0	0	0
PCT7818	TO	839	8	0	0	6	2	0	0	2	0	0	0
PCT7819	MV	635	6	0	0	5	1	0	0	1	0	0	0
PCT7819	ED	139	1	0	0	0	1	1	0	0	0	0	0
PCT7819	TO	774	7	0	0	5	2	1	0	1	0	0	0
PCT7821	MV	806	2	0	0	1	1	0	0	0	0	0	1
PCT7821	ED	170	2	0	0	2	0	0	0	0	0	0	0
PCT7821	TO	976	4	0	0	3	1	0	0	0	0	0	1
PCT7822	MV	673	2	0	0	1	1	0	1	0	0	0	0
PCT7822	ED	219	2	0	0	1	1	0	0	0	0	0	1
PCT7822	TO	892	4	0	0	2	2	0	1	0	0	0	1
PCT7823	MV	706	4	0	0	3	1	0	1	0	0	0	0
PCT7823	ED	177	0	0	0	0	0	0	0	0	0	0	0
PCT7823	TO	883	4	0	0	3	1	0	1	0	0	0	0
PCT7824	MV	615	2	0	0	1	1	0	0	0	0	0	1
PCT7824	ED	153	1	0	0	0	1	0	0	0	1	0	0
PCT7824	TO	768	3	0	0	1	2	0	0	0	1	0	1
PCT7825	MV	457	1	0	0	1	0	0	0	0	0	0	0
PCT7825	ED	151	0	0	0	0	0	0	0	0	0	0	0
PCT7825	TO	608	1	0	0	1	0	0	0	0	0	0	0
PCT7826	MV	486	1	0	0	1	0	0	0	0	0	0	0
PCT7826	ED	204	0	0	0	0	0	0	0	0	0	0	0
PCT7826	TO	690	1	0	0	1	0	0	0	0	0	0	0
PCT7827	MV	607	2	0	0	1	1	0	0	1	0	0	0
PCT7827	ED	219	2	0	0	1	1	1	0	0	0	0	0
PCT7827	TO	826	4	0	0	2	2	1	0	1	0	0	0
PCT7828	MV	857	7	0	0	6	1	0	1	0	0	0	0
PCT7828	ED	171	0	0	0	0	0	0	0	0	0	0	0
PCT7828	TO	1028	7	0	0	6	1	0	1	0	0	0	0
PCT7829	MV	742	2	0	0	2	0	0	0	0	0	0	0
PCT7829	ED	149	0	0	0	0	0	0	0	0	0	0	0
PCT7829	TO	891	2	0	0	2	0	0	0	0	0	0	0
PCT7831	MV	763	2	0	0	2	0	0	0	0	0	0	0
PCT7831	ED	139	0	0	0	0	0	0	0	0	0	0	0
PCT7831	TO	902	2	0	0	2	0	0	0	0	0	0	0
PCT7832	MV	663	1	0	0	1	0	0	0	0	0	0	0
PCT7832	ED	118	0	0	0	0	0	0	0	0	0	0	0
PCT7832	TO	781	1	0	0	1	0	0	0	0	0	0	0
PCT7833	MV	587	1	0	0	1	0	0	0	0	0	0	0
PCT7833	ED	146	0	0	0	0	0	0	0	0	0	0	0
PCT7833	TO	733	1	0	0	1	0	0	0	0	0	0	0
PCT7834	MV	700	0	0	0	0	0	0	0	0	0	0	0
PCT7834	ED	194	1	0	0	0	1	0	1	0	0	0	0
PCT7834	TO	894	1	0	0	0	1	0	1	0	0	0	0
PCT7835	MV	721	5	0	0	5	0	0	0	0	0	0	0
PCT7835	ED	142	0	0	0	0	0	0	0	0	0	0	0
PCT7835	TO	863	5	0	0	5	0	0	0	0	0	0	0
PCT7836	MV	850	6	0	0	6	0	0	0	0	0	0	0
PCT7836	ED	193	1	0	0	0	1	0	0	0	1	0	0
PCT7836	TO	1043	7	0	0	6	1	0	0	0	1	0	0
PCT7837	MV	718	2	0	0	2	0	0	0	0	0	0	0
PCT7837	ED	205	1	0	0	0	1	0	0	1	0	0	0
PCT7837	TO	923	3	0	0	2	1	0	0	1	0	0	0
PCT7838	MV	752	2	0	0	2	0	0	0	0	0	0	0
PCT7838	ED	143	0	0	0	0	0	0	0	0	0	0	0
PCT7838	TO	895	2	0	0	2	0	0	0	0	0	0	0
PCT7839	MV	731	4	0	0	4	0	0	0	0	0	0	0
PCT7839	ED	130	0	0	0	0	0	0	0	0	0	0	0
PCT7839	TO	861	4	0	0	4	0	0	0	0	0	0	0
PCT7841	MV	752	3	0	0	2	1	0	1	0	0	0	0
PCT7841	ED	198	0	0	0	0	0	0	0	0	0	0	0
PCT7841	TO	950	3	0	0	2	1	0	1	0	0	0	0
PCT7842	MV	702	7	0	0	6	1	0	1	0	0	0	0
PCT7842	ED	177	0	0	0	0	0	0	0	0	0	0	0
PCT7842	TO	879	7	0	0	6	1	0	1	0	0	0	0
PCT7843	MV	546	2	0	0	2	0	0	0	0	0	0	0
PCT7843	ED	183	0	0	0	0	0	0	0	0	0	0	0
PCT7843	TO	729	2	0	0	2	0	0	0	0	0	0	0
PCT7844	MV	499	0	0	0	0	0	0	0	0	0	0	0
PCT7844	ED	152	1	0	0	0	1	1	0	0	0	0	0
PCT7844	TO	651	1	0	0	0	1	1	0	0	0	0	0
PCT7845	MV	676	3	0	0	3	0	0	0	0	0	0	0
PCT7845	ED	204	1	0	0	1	0	0	0	0	0	0	0
PCT7845	TO	880	4	0	0	4	0	0	0	0	0	0	0
PCT7846	MV	736	2	0	0	2	0	0	0	0	0	0	0
PCT7846	ED	172	0	0	0	0	0	0	0	0	0	0	0
PCT7846	TO	908	2	0	0	2	0	0	0	0	0	0	0
PCT7847	MV	698	1	0	0	1	0	0	0	0	0	0	0
PCT7847	ED	193	1	0	0	0	1	0	0	0	0	0	1
PCT7847	TO	891	2	0	0	1	1	0	0	0	0	0	1
PCT7848	MV	665	1	0	0	0	1	0	1	0	0	0	0
PCT7848	ED	182	1	0	0	1	0	0	0	0	0	0	0
PCT7848	TO	847	2	0	0	1	1	0	1	0	0	0	0
PCT7849	MV	729	1	0	0	0	1	0	0	0	0	1	0
PCT7849	ED	172	0	0	0	0	0	0	0	0	0	0	0
PCT7849	TO	901	1	0	0	0	1	0	0	0	0	1	0
PCT7851	MV	414	1	0	0	1	0	0	0	0	0	0	0
PCT7851	ED	112	1	0	0	0	1	1	0	0	0	0	0
PCT7851	TO	526	2	0	0	1	1	1	0	0	0	0	0
PCT7852	MV	533	3	0	0	3	0	0	0	0	0	0	0
PCT7852	ED	111	1	0	0	0	1	1	0	0	0	0	0
PCT7852	TO	644	4	0	0	3	1	1	0	0	0	0	0
PCT7853	MV	694	5	0	0	4	1	0	1	0	0	0	0
PCT7853	ED	161	2	0	0	1	1	1	0	0	0	0	0
PCT7853	TO	855	7	0	0	5	2	1	1	0	0	0	0
PCT7854	MV	703	2	0	0	1	1	0	0	0	1	0	0
PCT7854	ED	175	1	0	0	1	0	0	0	0	0	0	0
PCT7854	TO	878	3	0	0	2	1	0	0	0	1	0	0
PCT7855	MV	763	5	0	0	4	1	0	0	0	0	0	1
PCT7855	ED	211	1	0	0	0	1	1	0	0	0	0	0
PCT7855	TO	974	6	0	0	4	2	1	0	0	0	0	1
PCT7856	MV	643	1	0	0	1	0	0	0	0	0	0	0
PCT7856	ED	204	1	0	0	1	0	0	0	0	0	0	0
PCT7856	TO	847	2	0	0	2	0	0	0	0	0	0	0
PCT7857	MV	748	6	0	0	6	0	0	0	0	0	0	0
PCT7857	ED	158	0	0	0	0	0	0	0	0	0	0	0
PCT7857	TO	906	6	0	0	6	0	0	0	0	0	0	0
PCT7858	MV	622	2	0	0	2	0	0	0	0	0	0	0
PCT7858	ED	157	1	0	0	0	1	1	0	0	0	0	0
PCT7858	TO	779	3	0	0	2	1	1	0	0	0	0	0
PCT7859	MV	747	2	0	0	1	1	0	1	0	0	0	0
PCT7859	ED	152	0	0	0	0	0	0	0	0	0	0	0
PCT7859	TO	899	2	0	0	1	1	0	1	0	0	0	0
PCT7861	MV	699	4	0	0	4	0	0	0	0	0	0	0
PCT7861	ED	164	0	0	0	0	0	0	0	0	0	0	0
PCT7861	TO	863	4	0	0	4	0	0	0	0	0	0	0
PCT7862	MV	669	1	0	0	0	1	0	1	0	0	0	0
PCT7862	ED	195	0	0	0	0	0	0	0	0	0	0	0
PCT7862	TO	864	1	0	0	0	1	0	1	0	0	0	0
PCT7863	MV	693	5	0	0	2	3	0	2	1	0	0	0
PCT7863	ED	208	1	0	0	0	1	0	0	0	0	1	0
PCT7863	TO	901	6	0	0	2	4	0	2	1	0	1	0
PCT7864	MV	661	3	0	0	2	1	0	0	1	0	0	0
PCT7864	ED	153	0	0	0	0	0	0	0	0	0	0	0
PCT7864	TO	814	3	0	0	2	1	0	0	1	0	0	0
PCT7865	MV	677	4	0	0	3	1	0	0	1	0	0	0
PCT7865	ED	163	1	0	0	1	0	0	0	0	0	0	0
PCT7865	TO	840	5	0	0	4	1	0	0	1	0	0	0
PCT7866	MV	690	3	0	0	1	2	0	0	1	1	0	0
PCT7866	ED	158	0	0	0	0	0	0	0	0	0	0	0
PCT7866	TO	848	3	0	0	1	2	0	0	1	1	0	0
PCT7867	MV	766	4	0	0	3	1	0	1	0	0	0	0
PCT7867	ED	212	0	0	0	0	0	0	0	0	0	0	0
PCT7867	TO	978	4	0	0	3	1	0	1	0	0	0	0
PCT7868	MV	659	4	0	0	3	1	0	1	0	0	0	0
PCT7868	ED	217	1	0	0	0	1	0	1	0	0	0	0
PCT7868	TO	876	5	0	0	3	2	0	2	0	0	0	0
PCT7869	MV	683	1	0	0	0	1	0	0	0	0	0	1
PCT7869	ED	178	1	0	0	0	1	0	0	0	1	0	0
PCT7869	TO	861	2	0	0	0	2	0	0	0	1	0	1
PCT7871	MV	702	3	0	0	3	0	0	0	0	0	0	0
PCT7871	ED	200	0	0	0	0	0	0	0	0	0	0	0
PCT7871	TO	902	3	0	0	3	0	0	0	0	0	0	0
PCT7872	MV	675	1	0	0	1	0	0	0	0	0	0	0
PCT7872	ED	199	2	0	0	0	2	1	0	0	0	1	0
PCT7872	TO	874	3	0	0	1	2	1	0	0	0	1	0
PCT7873	MV	689	1	0	0	1	0	0	0	0	0	0	0
PCT7873	ED	202	2	0	0	0	2	2	0	0	0	0	0
PCT7873	TO	891	3	0	0	1	2	2	0	0	0	0	0
PCT7874	MV	370	2	0	0	0	2	0	0	1	0	0	1
PCT7874	ED	119	3	0	0	2	1	0	0	0	0	0	1
PCT7874	TO	489	5	0	0	2	3	0	0	1	0	0	2
PCT7875	MV	500	3	0	0	3	0	0	0	0	0	0	0
PCT7875	ED	147	1	0	0	0	1	0	0	1	0	0	0
PCT7875	TO	647	4	0	0	3	1	0	0	1	0	0	0
PCT7876	MV	462	3	0	0	1	2	0	1	1	0	0	0
PCT7876	ED	106	1	0	0	1	0	0	0	0	0	0	0
PCT7876	TO	568	4	0	0	2	2	0	1	1	0	0	0
PCT7901	MV	399	0	0	0	0	0	0	0	0	0	0	0
PCT7901	ED	150	0	0	0	0	0	0	0	0	0	0	0
PCT7901	TO	549	0	0	0	0	0	0	0	0	0	0	0
PCT7902	MV	680	6	0	0	6	0	0	0	0	0	0	0
PCT7902	ED	232	1	0	0	0	1	1	0	0	0	0	0
PCT7902	TO	912	7	0	0	6	1	1	0	0	0	0	0
PCT7903	MV	623	2	0	0	2	0	0	0	0	0	0	0
PCT7903	ED	229	3	0	0	0	3	1	1	0	0	1	0
PCT7903	TO	852	5	0	0	2	3	1	1	0	0	1	0
PCT7904	MV	680	2	0	0	1	1	0	0	1	0	0	0
PCT7904	ED	157	0	0	0	0	0	0	0	0	0	0	0
PCT7904	TO	837	2	0	0	1	1	0	0	1	0	0	0
PCT7905	MV	684	4	0	0	3	1	0	1	0	0	0	0
PCT7905	ED	191	0	0	0	0	0	0	0	0	0	0	0
PCT7905	TO	875	4	0	0	3	1	0	1	0	0	0	0
PCT7906	MV	599	0	0	0	0	0	0	0	0	0	0	0
PCT7906	ED	187	0	0	0	0	0	0	0	0	0	0	0
PCT7906	TO	786	0	0	0	0	0	0	0	0	0	0	0
PCT7907	MV	704	0	0	0	0	0	0	0	0	0	0	0
PCT7907	ED	238	1	0	0	0	1	1	0	0	0	0	0
PCT7907	TO	942	1	0	0	0	1	1	0	0	0	0	0
PCT7908	MV	752	3	0	0	3	0	0	0	0	0	0	0
PCT7908	ED	240	1	0	0	0	1	0	0	0	0	0	1
PCT7908	TO	992	4	0	0	3	1	0	0	0	0	0	1
PCT7909	MV	558	1	0	0	1	0	0	0	0	0	0	0
PCT7909	ED	185	2	0	0	0	2	0	2	0	0	0	0
PCT7909	TO	743	3	0	0	1	2	0	2	0	0	0	0
PCT7911	MV	666	4	0	0	3	1	0	0	0	1	0	0
PCT7911	ED	205	2	0	0	0	2	1	0	0	0	1	0
PCT7911	TO	871	6	0	0	3	3	1	0	0	1	1	0
PCT7912	MV	800	1	0	0	1	0	0	0	0	0	0	0
PCT7912	ED	259	0	0	0	0	0	0	0	0	0	0	0
PCT7912	TO	1059	1	0	0	1	0	0	0	0	0	0	0
PCT7913	MV	660	1	0	0	0	1	0	1	0	0	0	0
PCT7913	ED	263	0	0	0	0	0	0	0	0	0	0	0
PCT7913	TO	923	1	0	0	0	1	0	1	0	0	0	0
PCT7914	MV	715	1	0	0	0	1	0	1	0	0	0	0
PCT7914	ED	187	0	0	0	0	0	0	0	0	0	0	0
PCT7914	TO	902	1	0	0	0	1	0	1	0	0	0	0
PCT7915	MV	605	2	0	0	2	0	0	0	0	0	0	0
PCT7915	ED	238	1	0	0	1	0	0	0	0	0	0	0
PCT7915	TO	843	3	0	0	3	0	0	0	0	0	0	0
PCT7916	MV	639	2	0	0	0	2	0	1	0	1	0	0
PCT7916	ED	219	1	0	0	0	1	0	1	0	0	0	0
PCT7916	TO	858	3	0	0	0	3	0	2	0	1	0	0
PCT7917	MV	716	1	0	0	1	0	0	0	0	0	0	0
PCT7917	ED	271	0	0	0	0	0	0	0	0	0	0	0
PCT7917	TO	987	1	0	0	1	0	0	0	0	0	0	0
PCT7918	MV	597	2	0	0	1	1	0	0	1	0	0	0
PCT7918	ED	227	2	0	0	0	2	2	0	0	0	0	0
PCT7918	TO	824	4	0	0	1	3	2	0	1	0	0	0
PCT7919	MV	608	2	0	0	2	0	0	0	0	0	0	0
PCT7919	ED	258	1	0	0	0	1	1	0	0	0	0	0
PCT7919	TO	866	3	0	0	2	1	1	0	0	0	0	0
PCT7921	MV	682	2	0	0	2	0	0	0	0	0	0	0
PCT7921	ED	229	0	0	0	0	0	0	0	0	0	0	0
PCT7921	TO	911	2	0	0	2	0	0	0	0	0	0	0
PCT7922	MV	648	1	0	0	1	0	0	0	0	0	0	0
PCT7922	ED	210	1	0	0	0	1	1	0	0	0	0	0
PCT7922	TO	858	2	0	0	1	1	1	0	0	0	0	0
PCT7923	MV	666	3	0	0	3	0	0	0	0	0	0	0
PCT7923	ED	214	1	0	0	0	1	0	0	0	0	0	1
PCT7923	TO	880	4	0	0	3	1	0	0	0	0	0	1
PCT7924	MV	649	1	0	0	0	1	0	0	1	0	0	0
PCT7924	ED	202	1	0	0	0	1	0	0	1	0	0	0
PCT7924	TO	851	2	0	0	0	2	0	0	2	0	0	0
PCT7925	MV	434	0	0	0	0	0	0	0	0	0	0	0
PCT7925	ED	110	1	0	0	0	1	1	0	0	0	0	0
PCT7925	TO	544	1	0	0	0	1	1	0	0	0	0	0
PCT7926	MV	610	1	0	0	1	0	0	0	0	0	0	0
PCT7926	ED	178	1	0	0	0	1	0	1	0	0	0	0
PCT7926	TO	788	2	0	0	1	1	0	1	0	0	0	0
PCT7927	MV	580	1	0	0	1	0	0	0	0	0	0	0
PCT7927	ED	162	0	0	0	0	0	0	0	0	0	0	0
PCT7927	TO	742	1	0	0	1	0	0	0	0	0	0	0
PCT7928	MV	700	1	0	0	1	0	0	0	0	0	0	0
PCT7928	ED	217	0	0	0	0	0	0	0	0	0	0	0
PCT7928	TO	917	1	0	0	1	0	0	0	0	0	0	0
PCT7929	MV	678	5	0	0	3	2	0	0	1	1	0	0
PCT7929	ED	169	1	0	0	1	0	0	0	0	0	0	0
PCT7929	TO	847	6	0	0	4	2	0	0	1	1	0	0
PCT7931	MV	610	2	0	0	2	0	0	0	0	0	0	0
PCT7931	ED	141	1	0	0	1	0	0	0	0	0	0	0
PCT7931	TO	751	3	0	0	3	0	0	0	0	0	0	0
PCT7932	MV	443	3	0	0	3	0	0	0	0	0	0	0
PCT7932	ED	118	0	0	0	0	0	0	0	0	0	0	0
PCT7932	TO	561	3	0	0	3	0	0	0	0	0	0	0
PCT7933	MV	9	0	0	0	0	0	0	0	0	0	0	0
PCT7933	ED	-1	0	0	0	0	0	0	0	0	0	0	0
PCT7933	TO	8	0	0	0	0	0	0	0	0	0	0	0
PCT7934	MV	702	2	0	0	1	1	0	1	0	0	0	0
PCT7934	ED	182	1	0	0	0	1	0	0	0	0	1	0
PCT7934	TO	884	3	0	0	1	2	0	1	0	0	1	0
PCT7935	MV	716	4	0	0	3	1	0	0	0	1	0	0
PCT7935	ED	227	1	0	0	0	1	0	0	0	1	0	0
PCT7935	TO	943	5	0	0	3	2	0	0	0	2	0	0
PCT7936	MV	620	3	0	0	2	1	0	0	0	0	1	0
PCT7936	ED	236	0	0	0	0	0	0	0	0	0	0	0
PCT7936	TO	856	3	0	0	2	1	0	0	0	0	1	0
PCT7937	MV	698	5	0	0	3	2	0	1	1	0	0	0
PCT7937	ED	202	3	0	0	1	2	0	1	0	0	1	0
PCT7937	TO	900	8	0	0	4	4	0	2	1	0	1	0
PCT7938	MV	536	1	0	0	0	1	0	0	1	0	0	0
PCT7938	ED	215	2	0	0	0	2	1	0	1	0	0	0
PCT7938	TO	751	3	0	0	0	3	1	0	2	0	0	0
PCT7939	MV	481	0	0	0	0	0	0	0	0	0	0	0
PCT7939	ED	205	0	0	0	0	0	0	0	0	0	0	0
PCT7939	TO	686	0	0	0	0	0	0	0	0	0	0	0
PCT7941	MV	576	1	0	0	1	0	0	0	0	0	0	0
PCT7941	ED	196	1	0	0	0	1	0	1	0	0	0	0
PCT7941	TO	772	2	0	0	1	1	0	1	0	0	0	0
PCT7942	MV	658	3	0	0	2	1	0	0	0	0	1	0
PCT7942	ED	274	1	0	0	0	1	0	0	0	0	1	0
PCT7942	TO	932	4	0	0	2	2	0	0	0	0	2	0
PCT7943	MV	687	1	0	0	1	0	0	0	0	0	0	0
PCT7943	ED	213	2	0	0	1	1	0	1	0	0	0	0
PCT7943	TO	900	3	0	0	2	1	0	1	0	0	0	0
PCT7944	MV	584	3	0	0	3	0	0	0	0	0	0	0
PCT7944	ED	230	1	0	0	1	0	0	0	0	0	0	0
PCT7944	TO	814	4	0	0	4	0	0	0	0	0	0	0
PCT7945	MV	726	6	0	0	3	3	0	1	0	0	0	2
PCT7945	ED	228	0	0	0	0	0	0	0	0	0	0	0
PCT7945	TO	954	6	0	0	3	3	0	1	0	0	0	2
PCT7946	MV	779	6	0	0	4	2	0	0	1	1	0	0
PCT7946	ED	206	0	0	0	0	0	0	0	0	0	0	0
PCT7946	TO	985	6	0	0	4	2	0	0	1	1	0	0
PCT7947	MV	792	5	0	0	2	3	0	0	0	0	2	1
PCT7947	ED	194	1	0	0	1	0	0	0	0	0	0	0
PCT7947	TO	986	6	0	0	3	3	0	0	0	0	2	1
PCT7948	MV	730	11	0	0	7	4	0	3	1	0	0	0
PCT7948	ED	200	2	0	0	1	1	0	0	1	0	0	0
PCT7948	TO	930	13	0	0	8	5	0	3	2	0	0	0
PCT7949	MV	484	4	0	0	2	2	0	0	0	1	0	1
PCT7949	ED	106	1	0	0	0	1	1	0	0	0	0	0
PCT7949	TO	590	5	0	0	2	3	1	0	0	1	0	1
PCT7951	MV	731	3	0	0	1	2	0	0	1	0	0	1
PCT7951	ED	156	1	0	0	0	1	0	0	1	0	0	0
PCT7951	TO	887	4	0	0	1	3	0	0	2	0	0	1
PCT7952	MV	730	8	0	0	7	1	0	1	0	0	0	0
PCT7952	ED	182	2	0	0	0	2	1	0	0	0	0	1
PCT7952	TO	912	10	0	0	7	3	1	1	0	0	0	1
PCT7953	MV	669	11	0	0	8	3	0	1	0	1	1	0
PCT7953	ED	161	2	0	0	2	0	0	0	0	0	0	0
PCT7953	TO	830	13	0	0	10	3	0	1	0	1	1	0
PCT7954	MV	0	0	0	0	0	0	0	0	0	0	0	0
PCT7954	ED	0	0	0	0	0	0	0	0	0	0	0	0
PCT7954	TO	0	0	0	0	0	0	0	0	0	0	0	0
PCT7955	MV	774	8	0	0	6	2	0	0	0	2	0	0
PCT7955	ED	173	2	0	0	0	2	2	0	0	0	0	0
PCT7955	TO	947	10	0	0	6	4	2	0	0	2	0	0
PCT7956	MV	699	4	0	0	2	2	0	0	0	1	1	0
PCT7956	ED	170	1	0	0	1	0	0	0	0	0	0	0
PCT7956	TO	869	5	0	0	3	2	0	0	0	1	1	0
PCT7957	MV	538	5	0	0	1	4	0	1	2	0	0	1
PCT7957	ED	135	0	0	0	0	0	0	0	0	0	0	0
PCT7957	TO	673	5	0	0	1	4	0	1	2	0	0	1
PCT7958	MV	320	3	0	0	3	0	0	0	0	0	0	0
PCT7958	ED	-23	0	0	0	0	0	0	0	0	0	0	0
PCT7958	TO	297	3	0	0	3	0	0	0	0	0	0	0
PCT7959	MV	541	3	0	0	2	1	0	1	0	0	0	0
PCT7959	ED	145	0	0	0	0	0	0	0	0	0	0	0
PCT7959	TO	686	3	0	0	2	1	0	1	0	0	0	0
PCT9001	MV	314	1	0	0	1	0	0	0	0	0	0	0
PCT9001	ED	-30	0	0	0	0	0	0	0	0	0	0	0
PCT9001	TO	284	1	0	0	1	0	0	0	0	0	0	0
PCT9101	MV	712	5	0	0	3	2	0	0	0	1	0	1
PCT9101	ED	201	2	0	0	1	1	0	0	1	0	0	0
PCT9101	TO	913	7	0	0	4	3	0	0	1	1	0	1
PCT9102	MV	788	3	0	0	2	1	0	0	0	0	0	1
PCT9102	ED	204	1	0	0	1	0	0	0	0	0	0	0
PCT9102	TO	992	4	0	0	3	1	0	0	0	0	0	1
PCT9103	MV	719	7	0	0	3	4	0	2	0	0	2	0
PCT9103	ED	238	1	0	0	0	1	0	0	1	0	0	0
PCT9103	TO	957	8	0	0	3	5	0	2	1	0	2	0
PCT9104	MV	810	4	0	0	2	2	0	2	0	0	0	0
PCT9104	ED	220	0	0	0	0	0	0	0	0	0	0	0
PCT9104	TO	1030	4	0	0	2	2	0	2	0	0	0	0
PCT9105	MV	719	5	0	0	5	0	0	0	0	0	0	0
PCT9105	ED	199	0	0	0	0	0	0	0	0	0	0	0
PCT9105	TO	918	5	0	0	5	0	0	0	0	0	0	0
PCT9106	MV	748	2	0	0	1	1	0	1	0	0	0	0
PCT9106	ED	198	1	0	0	0	1	0	0	0	1	0	0
PCT9106	TO	946	3	0	0	1	2	0	1	0	1	0	0
PCT9107	MV	636	11	0	0	8	3	0	2	1	0	0	0
PCT9107	ED	208	1	0	0	0	1	0	1	0	0	0	0
PCT9107	TO	844	12	0	0	8	4	0	3	1	0	0	0
PCT9108	MV	610	3	0	0	2	1	0	0	1	0	0	0
PCT9108	ED	200	2	0	0	1	1	0	0	0	0	1	0
PCT9108	TO	810	5	0	0	3	2	0	0	1	0	1	0
PCT9109	MV	672	3	0	0	2	1	0	1	0	0	0	0
PCT9109	ED	211	0	0	0	0	0	0	0	0	0	0	0
PCT9109	TO	883	3	0	0	2	1	0	1	0	0	0	0
PCT9111	MV	639	4	0	0	4	0	0	0	0	0	0	0
PCT9111	ED	195	0	0	0	0	0	0	0	0	0	0	0
PCT9111	TO	834	4	0	0	4	0	0	0	0	0	0	0
PCT9112	MV	742	2	0	0	1	1	0	0	1	0	0	0
PCT9112	ED	219	0	0	0	0	0	0	0	0	0	0	0
PCT9112	TO	961	2	0	0	1	1	0	0	1	0	0	0
PCT9113	MV	796	0	0	0	0	0	0	0	0	0	0	0
PCT9113	ED	208	3	0	0	0	3	0	3	0	0	0	0
PCT9113	TO	1004	3	0	0	0	3	0	3	0	0	0	0
PCT9114	MV	659	5	0	0	4	1	0	0	0	0	1	0
PCT9114	ED	231	1	0	0	0	1	0	1	0	0	0	0
PCT9114	TO	890	6	0	0	4	2	0	1	0	0	1	0
PCT9115	MV	699	3	0	0	2	1	0	1	0	0	0	0
PCT9115	ED	182	0	0	0	0	0	0	0	0	0	0	0
PCT9115	TO	881	3	0	0	2	1	0	1	0	0	0	0
PCT9116	MV	782	4	0	0	2	2	0	1	0	0	1	0
PCT9116	ED	179	3	0	0	1	2	1	0	1	0	0	0
PCT9116	TO	961	7	0	0	3	4	1	1	1	0	1	0
PCT9117	MV	629	3	0	0	2	1	0	0	0	0	0	1
PCT9117	ED	171	0	0	0	0	0	0	0	0	0	0	0
PCT9117	TO	800	3	0	0	2	1	0	0	0	0	0	1
PCT9118	MV	742	4	0	0	2	2	0	1	0	0	1	0
PCT9118	ED	242	1	0	0	0	1	1	0	0	0	0	0
PCT9118	TO	984	5	0	0	2	3	1	1	0	0	1	0
PCT9119	MV	703	4	0	0	1	3	0	1	0	2	0	0
PCT9119	ED	197	2	0	0	1	1	0	0	0	0	0	1
PCT9119	TO	900	6	0	0	2	4	0	1	0	2	0	1
PCT9121	MV	735	4	0	0	3	1	0	1	0	0	0	0
PCT9121	ED	218	0	0	0	0	0	0	0	0	0	0	0
PCT9121	TO	953	4	0	0	3	1	0	1	0	0	0	0
PCT9122	MV	775	5	0	0	3	2	0	1	0	0	0	1
PCT9122	ED	192	2	0	0	1	1	0	1	0	0	0	0
PCT9122	TO	967	7	0	0	4	3	0	2	0	0	0	1
PCT9123	MV	661	3	0	0	3	0	0	0	0	0	0	0
PCT9123	ED	191	0	0	0	0	0	0	0	0	0	0	0
PCT9123	TO	852	3	0	0	3	0	0	0	0	0	0	0
PCT9124	MV	736	1	0	0	1	0	0	0	0	0	0	0
PCT9124	ED	167	2	0	0	1	1	0	0	1	0	0	0
PCT9124	TO	903	3	0	0	2	1	0	0	1	0	0	0
PCT9125	MV	681	4	0	0	2	2	0	1	0	0	0	1
PCT9125	ED	188	0	0	0	0	0	0	0	0	0	0	0
PCT9125	TO	869	4	0	0	2	2	0	1	0	0	0	1
PCT9126	MV	819	6	0	0	5	1	0	1	0	0	0	0
PCT9126	ED	194	1	0	0	0	1	1	0	0	0	0	0
PCT9126	TO	1013	7	0	0	5	2	1	1	0	0	0	0
PCT9127	MV	748	6	0	0	4	2	0	0	1	1	0	0
PCT9127	ED	223	1	0	0	1	0	0	0	0	0	0	0
PCT9127	TO	971	7	0	0	5	2	0	0	1	1	0	0
PCT9128	MV	628	1	0	0	1	0	0	0	0	0	0	0
PCT9128	ED	190	5	0	0	5	0	0	0	0	0	0	0
PCT9128	TO	818	6	0	0	6	0	0	0	0	0	0	0
PCT9129	MV	587	4	0	0	2	2	0	0	0	0	0	2
PCT9129	ED	151	1	0	0	1	0	0	0	0	0	0	0
PCT9129	TO	738	5	0	0	3	2	0	0	0	0	0	2
PCT9131	MV	596	3	0	0	3	0	0	0	0	0	0	0
PCT9131	ED	138	0	0	0	0	0	0	0	0	0	0	0
PCT9131	TO	734	3	0	0	3	0	0	0	0	0	0	0
PCT9132	MV	627	3	0	0	1	2	0	0	1	0	1	0
PCT9132	ED	194	2	0	0	0	2	1	1	0	0	0	0
PCT9132	TO	821	5	0	0	1	4	1	1	1	0	1	0
